WeekEnding,HSCP,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20210711,S37000029,Planned,,Surgery,,19,45,-57.8
20210711,S37000030,Planned,,All,d,62,88.5,-29.9
20210711,S37000030,Planned,,Gynaecology,,5,9.5,-47.4
20210711,S37000030,Planned,,Medical (excl. Cardiology & Cancer),,10,14.5,-31
20210711,S37000030,Planned,,Medical (incl. Cardiology & Cancer),,14,23,-39.1
20210711,S37000030,Planned,,Paediatrics (medical & surgical),,9,7,28.6
20210711,S37000030,Planned,,Paediatrics (medical),,9,5.5,63.6
20210711,S37000030,Planned,,Surgery,,34,47,-27.7
20210711,S37000031,Planned,,All,d,30,24,25
20210711,S37000031,Planned,,Community,,5,2.5,100
20210711,S37000031,Planned,,Medical (excl. Cardiology & Cancer),,6,5,20
20210711,S37000031,Planned,,Medical (incl. Cardiology & Cancer),,8,5.5,45.5
20210711,S37000031,Planned,,Surgery,,16,13,23.1
20210711,S37000032,Planned,,All,d,164,193.5,-15.2
20210711,S37000032,Planned,,Cancer,,8,10.5,-23.8
20210711,S37000032,Planned,,Cardiology,,10,12.5,-20
20210711,S37000032,Planned,,Gynaecology,,13,10.5,23.8
20210711,S37000032,Planned,,Medical (excl. Cardiology & Cancer),,29,31.5,-7.9
20210711,S37000032,Planned,,Medical (incl. Cardiology & Cancer),,47,54.5,-13.8
20210711,S37000032,Planned,,Surgery,,100,114.5,-12.7
20210711,S37000033,Planned,,All,d,63,78.5,-19.7
20210711,S37000033,Planned,,Cardiology,,5,5.5,-9.1
20210711,S37000033,Planned,,Medical (incl. Cardiology & Cancer),,9,20,-55
20210711,S37000033,Planned,,Paediatrics (medical & surgical),,8,5.5,45.5
20210711,S37000033,Planned,,Paediatrics (medical),,7,4.5,55.6
20210711,S37000033,Planned,,Surgery,,42,44.5,-5.6
20210711,S37000034,Planned,,All,d,428,471.5,-9.2
20210711,S37000034,Planned,,Cancer,,22,12.5,76
20210711,S37000034,Planned,,Cardiology,,18,14.5,24.1
20210711,S37000034,Planned,,Gynaecology,,35,46.5,-24.7
20210711,S37000034,Planned,,Medical (excl. Cardiology & Cancer),,103,159,-35.2
20210711,S37000034,Planned,,Medical (incl. Cardiology & Cancer),,143,186,-23.1
20210711,S37000034,Planned,,Paediatrics (medical & surgical),,16,25,-36
20210711,S37000034,Planned,,Paediatrics (medical),,14,20.5,-31.7
20210711,S37000034,Planned,,Surgery,,234,212.5,10.1
20210711,S37000035,Planned,,All,d,170,214.5,-20.7
20210711,S37000035,Planned,,Cancer,,9,8.5,5.9
20210711,S37000035,Planned,,Gynaecology,,7,18.5,-62.2
20210711,S37000035,Planned,,Medical (excl. Cardiology & Cancer),,24,34,-29.4
20210711,S37000035,Planned,,Medical (incl. Cardiology & Cancer),,37,46.5,-20.4
20210711,S37000035,Planned,,Paediatrics (medical & surgical),,54,51,5.9
20210711,S37000035,Planned,,Paediatrics (medical),,54,47.5,13.7
20210711,S37000035,Planned,,Surgery,,72,98.5,-26.9
20210718,S37000001,Planned,,All,d,69,114.5,-39.7
20210718,S37000001,Planned,,Medical (excl. Cardiology & Cancer),,13,40,-67.5
20210718,S37000001,Planned,,Medical (incl. Cardiology & Cancer),,18,46.5,-61.3
20210718,S37000001,Planned,,Surgery,,45,57,-21.1
20210718,S37000002,Planned,,All,d,83,156.5,-47
20210718,S37000002,Planned,,Gynaecology,,9,6,50
20210718,S37000002,Planned,,Medical (excl. Cardiology & Cancer),,14,39.5,-64.6
20210718,S37000002,Planned,,Medical (incl. Cardiology & Cancer),,18,48.5,-62.9
20210718,S37000002,Planned,,Surgery,,50,82.5,-39.4
20210718,S37000003,Planned,,All,d,51,55,-7.3
20210718,S37000003,Planned,,Medical (excl. Cardiology & Cancer),,9,15,-40
20210718,S37000003,Planned,,Medical (incl. Cardiology & Cancer),,10,23,-56.5
20210718,S37000003,Planned,,Surgery,,35,23.5,48.9
20210718,S37000004,Planned,,All,d,69,80,-13.8
20210718,S37000004,Planned,,Cancer,,5,5,0
20210718,S37000004,Planned,,Medical (excl. Cardiology & Cancer),,10,17,-41.2
20210718,S37000004,Planned,,Medical (incl. Cardiology & Cancer),,18,25,-28
20210718,S37000004,Planned,,Surgery,,43,42.5,1.2
20210718,S37000005,Planned,,All,d,74,118.5,-37.6
20210718,S37000005,Planned,,Cardiology,,6,5,20
20210718,S37000005,Planned,,Medical (excl. Cardiology & Cancer),,22,60.5,-63.6
20210718,S37000005,Planned,,Medical (incl. Cardiology & Cancer),,30,67.5,-55.6
20210718,S37000005,Planned,,Paediatrics (medical & surgical),,16,6,166.7
20210718,S37000005,Planned,,Paediatrics (medical),,16,6,166.7
20210718,S37000005,Planned,,Surgery,,24,40,-40
20210718,S37000006,Planned,,All,d,77,109,-29.4
20210718,S37000006,Planned,,Cardiology,,6,3.5,71.4
20210718,S37000006,Planned,,Community,,9,10.5,-14.3
20210718,S37000006,Planned,,Medical (excl. Cardiology & Cancer),,18,17,5.9
20210718,S37000006,Planned,,Medical (incl. Cardiology & Cancer),,27,22.5,20
20210718,S37000006,Planned,,Paediatrics (medical & surgical),,6,7,-14.3
20210718,S37000006,Planned,,Paediatrics (medical),,6,7,-14.3
20210718,S37000006,Planned,,Surgery,,33,62,-46.8
20210718,S37000007,Planned,,All,d,62,83,-25.3
20210718,S37000007,Planned,,Medical (excl. Cardiology & Cancer),,7,18,-61.1
20210718,S37000007,Planned,,Medical (incl. Cardiology & Cancer),,10,24,-58.3
20210718,S37000007,Planned,,Paediatrics (medical & surgical),,10,7.5,33.3
20210718,S37000007,Planned,,Paediatrics (medical),,10,6.5,53.8
20210718,S37000007,Planned,,Surgery,,38,40.5,-6.2
20210718,S37000008,Planned,,All,d,41,40,2.5
20210718,S37000008,Planned,,Medical (excl. Cardiology & Cancer),,11,5,120
20210718,S37000008,Planned,,Medical (incl. Cardiology & Cancer),,15,8,87.5
20210718,S37000008,Planned,,Paediatrics (medical & surgical),,5,3.5,42.9
20210718,S37000008,Planned,,Paediatrics (medical),,5,3.5,42.9
20210718,S37000008,Planned,,Surgery,,21,28,-25
20210718,S37000009,Planned,,All,d,82,87.5,-6.3
20210718,S37000009,Planned,,Gynaecology,,6,8.5,-29.4
20210718,S37000009,Planned,,Medical (excl. Cardiology & Cancer),,18,26.5,-32.1
20210718,S37000009,Planned,,Medical (incl. Cardiology & Cancer),,19,33.5,-43.3
20210718,S37000009,Planned,,Surgery,,56,42,33.3
20210718,S37000010,Planned,,All,d,49,57,-14
20210718,S37000010,Planned,,Medical (excl. Cardiology & Cancer),,13,14.5,-10.3
20210718,S37000010,Planned,,Medical (incl. Cardiology & Cancer),,17,20,-15
20210718,S37000010,Planned,,Surgery,,20,29,-31
20210718,S37000011,Planned,,All,d,56,73,-23.3
20210718,S37000011,Planned,,Medical (excl. Cardiology & Cancer),,15,22,-31.8
20210718,S37000011,Planned,,Medical (incl. Cardiology & Cancer),,19,30,-36.7
20210718,S37000011,Planned,,Surgery,,30,33.5,-10.4
20210718,S37000012,Planned,,Accident & Emergency,,13,0,8000
20210718,S37000012,Planned,,All,d,157,196,-19.9
20210718,S37000012,Planned,,Cancer,,12,12.5,-4
20210718,S37000012,Planned,,Cardiology,,5,7.5,-33.3
20210718,S37000012,Planned,,Gynaecology,,10,21.5,-53.5
20210718,S37000012,Planned,,Medical (excl. Cardiology & Cancer),,37,44,-15.9
20210718,S37000012,Planned,,Medical (incl. Cardiology & Cancer),,54,64,-15.6
20210718,S37000012,Planned,,Paediatrics (medical & surgical),,8,4,100
20210718,S37000012,Planned,,Paediatrics (medical),,5,2.5,100
20210718,S37000012,Planned,,Surgery,,72,106,-32.1
20210718,S37000013,Planned,,All,d,85,146,-41.8
20210718,S37000013,Planned,,Gynaecology,,6,5.5,9.1
20210718,S37000013,Planned,,Medical (excl. Cardiology & Cancer),,25,72.5,-65.5
20210718,S37000013,Planned,,Medical (incl. Cardiology & Cancer),,30,79,-62
20210718,S37000013,Planned,,Paediatrics (medical & surgical),,17,5.5,209.1
20210718,S37000013,Planned,,Paediatrics (medical),,16,4.5,255.6
20210718,S37000013,Planned,,Surgery,,31,53,-41.5
20210718,S37000016,Planned,,All,d,120,176,-31.8
20210718,S37000016,Planned,,Cancer,,5,4.5,11.1
20210718,S37000016,Planned,,Community,,14,8.5,64.7
20210718,S37000016,Planned,,Gynaecology,,5,17.5,-71.4
20210718,S37000016,Planned,,Medical (excl. Cardiology & Cancer),,23,41.5,-44.6
20210718,S37000016,Planned,,Medical (incl. Cardiology & Cancer),,32,51.5,-37.9
20210718,S37000016,Planned,,Surgery,,64,90.5,-29.3
20210718,S37000017,Planned,,All,d,46,53,-13.2
20210718,S37000017,Planned,,Medical (excl. Cardiology & Cancer),,10,14,-28.6
20210718,S37000017,Planned,,Medical (incl. Cardiology & Cancer),,14,19.5,-28.2
20210718,S37000017,Planned,,Surgery,,27,27.5,-1.8
20210718,S37000018,Planned,,All,d,33,50,-34
20210718,S37000018,Planned,,Medical (excl. Cardiology & Cancer),,11,7.5,46.7
20210718,S37000018,Planned,,Medical (incl. Cardiology & Cancer),,16,14.5,10.3
20210718,S37000018,Planned,,Surgery,,13,29.5,-55.9
20210718,S37000019,Planned,,All,d,37,57,-35.1
20210718,S37000019,Planned,,Surgery,,29,36.5,-20.5
20210718,S37000020,Planned,,All,d,34,58.5,-41.9
20210718,S37000020,Planned,,Medical (excl. Cardiology & Cancer),,8,10.5,-23.8
20210718,S37000020,Planned,,Medical (incl. Cardiology & Cancer),,12,16.5,-27.3
20210718,S37000020,Planned,,Surgery,,20,37.5,-46.7
20210718,S37000022,Planned,,All,d,14,15.5,-9.7
20210718,S37000022,Planned,,Surgery,,11,9.5,15.8
20210718,S37000024,Planned,,All,d,104,149.5,-30.4
20210718,S37000024,Planned,,Cancer,,7,2.5,180
20210718,S37000024,Planned,,Medical (excl. Cardiology & Cancer),,38,29,31
20210718,S37000024,Planned,,Medical (incl. Cardiology & Cancer),,48,46,4.3
20210718,S37000024,Planned,,Surgery,,50,80,-37.5
20210718,S37000025,Planned,,All,d,74,79,-6.3
20210718,S37000025,Planned,,Cardiology,,8,7,14.3
20210718,S37000025,Planned,,Community,,14,16.5,-15.2
20210718,S37000025,Planned,,Medical (excl. Cardiology & Cancer),,5,11.5,-56.5
20210718,S37000025,Planned,,Medical (incl. Cardiology & Cancer),,15,20.5,-26.8
20210718,S37000025,Planned,,Surgery,,42,37.5,12
20210718,S37000026,Planned,,All,d,10,11,-9.1
20210718,S37000026,Planned,,Medical (incl. Cardiology & Cancer),,8,2.5,220
20210718,S37000027,Planned,,All,d,31,46.5,-33.3
20210718,S37000027,Planned,,Cancer,,5,3.5,42.9
20210718,S37000027,Planned,,Medical (incl. Cardiology & Cancer),,13,14.5,-10.3
20210718,S37000027,Planned,,Surgery,,16,29.5,-45.8
20210718,S37000028,Planned,,All,d,158,219,-27.9
20210718,S37000028,Planned,,Cancer,,6,10,-40
20210718,S37000028,Planned,,Gynaecology,,7,16.5,-57.6
20210718,S37000028,Planned,,Medical (excl. Cardiology & Cancer),,19,44.5,-57.3
20210718,S37000028,Planned,,Medical (incl. Cardiology & Cancer),,27,58,-53.4
20210718,S37000028,Planned,,Paediatrics (medical & surgical),,58,48,20.8
20210718,S37000028,Planned,,Paediatrics (medical),,56,46.5,20.4
20210718,S37000028,Planned,,Surgery,,66,95.5,-30.9
20210718,S37000029,Planned,,All,d,77,86.5,-11
20210718,S37000029,Planned,,Medical (excl. Cardiology & Cancer),,32,26.5,20.8
20210718,S37000029,Planned,,Medical (incl. Cardiology & Cancer),,36,33,9.1
20210718,S37000029,Planned,,Surgery,,34,48.5,-29.9
20210718,S37000030,Planned,,All,d,63,74,-14.9
20210718,S37000030,Planned,,Cardiology,,5,1.5,233.3
20210718,S37000030,Planned,,Medical (excl. Cardiology & Cancer),,13,16,-18.8
20210718,S37000030,Planned,,Medical (incl. Cardiology & Cancer),,21,22.5,-6.7
20210718,S37000030,Planned,,Paediatrics (medical & surgical),,9,5,80
20210718,S37000030,Planned,,Paediatrics (medical),,9,4.5,100
20210718,S37000030,Planned,,Surgery,,31,37.5,-17.3
20210718,S37000031,Planned,,All,d,25,24.5,2
20210718,S37000031,Planned,,Medical (excl. Cardiology & Cancer),,6,3,100
20210718,S37000031,Planned,,Medical (incl. Cardiology & Cancer),,8,6,33.3
20210718,S37000031,Planned,,Surgery,,13,14.5,-10.3
20210718,S37000032,Planned,,All,d,139,190.5,-27
20210718,S37000032,Planned,,Cancer,,7,8.5,-17.6
20210718,S37000032,Planned,,Cardiology,,15,12,25
20210718,S37000032,Planned,,Medical (excl. Cardiology & Cancer),,25,39.5,-36.7
20210718,S37000032,Planned,,Medical (incl. Cardiology & Cancer),,47,60,-21.7
20210718,S37000032,Planned,,Surgery,,82,104,-21.2
20210718,S37000033,Planned,,All,d,65,68,-4.4
20210718,S37000033,Planned,,Cardiology,,8,3,166.7
20210718,S37000033,Planned,,Medical (incl. Cardiology & Cancer),,13,18,-27.8
20210718,S37000033,Planned,,Surgery,,44,40.5,8.6
20210718,S37000034,Planned,,All,d,399,480,-16.9
20210718,S37000034,Planned,,Cancer,,12,11.5,4.3
20210718,S37000034,Planned,,Cardiology,,20,14.5,37.9
20210718,S37000034,Planned,,Gynaecology,,32,43.5,-26.4
20210718,S37000034,Planned,,Medical (excl. Cardiology & Cancer),,104,155.5,-33.1
20210718,S37000034,Planned,,Medical (incl. Cardiology & Cancer),,136,181.5,-25.1
20210718,S37000034,Planned,,Paediatrics (medical & surgical),,22,21.5,2.3
20210718,S37000034,Planned,,Paediatrics (medical),,20,14.5,37.9
20210718,S37000034,Planned,,Surgery,,207,232.5,-11
20210718,S37000035,Planned,,All,d,175,194.5,-10
20210718,S37000035,Planned,,Gynaecology,,5,11.5,-56.5
20210718,S37000035,Planned,,Medical (excl. Cardiology & Cancer),,24,32,-25
20210718,S37000035,Planned,,Medical (incl. Cardiology & Cancer),,31,41.5,-25.3
20210718,S37000035,Planned,,Paediatrics (medical & surgical),,64,49.5,29.3
20210718,S37000035,Planned,,Paediatrics (medical),,63,47.5,32.6
20210718,S37000035,Planned,,Surgery,,75,92,-18.5
20210725,S37000001,Planned,,All,d,61,107.5,-43.3
20210725,S37000001,Planned,,Gynaecology,,5,8.5,-41.2
20210725,S37000001,Planned,,Medical (excl. Cardiology & Cancer),,19,31,-38.7
20210725,S37000001,Planned,,Medical (incl. Cardiology & Cancer),,20,36.5,-45.2
20210725,S37000001,Planned,,Surgery,,34,58.5,-41.9
20210725,S37000002,Planned,,All,d,82,151,-45.7
20210725,S37000002,Planned,,Gynaecology,,6,8,-25
20210725,S37000002,Planned,,Medical (excl. Cardiology & Cancer),,14,35.5,-60.6
20210725,S37000002,Planned,,Medical (incl. Cardiology & Cancer),,17,45,-62.2
20210725,S37000002,Planned,,Surgery,,54,88,-38.6
20210725,S37000003,Planned,,All,d,62,62,0
20210725,S37000003,Planned,,Cancer,,5,1,400
20210725,S37000003,Planned,,Medical (excl. Cardiology & Cancer),,18,13,38.5
20210725,S37000003,Planned,,Medical (incl. Cardiology & Cancer),,26,17,52.9
20210725,S37000003,Planned,,Surgery,,32,35,-8.6
20210725,S37000004,Planned,,All,d,66,86,-23.3
20210725,S37000004,Planned,,Community,,9,6.5,38.5
20210725,S37000004,Planned,,Medical (excl. Cardiology & Cancer),,13,20.5,-36.6
20210725,S37000004,Planned,,Medical (incl. Cardiology & Cancer),,19,28,-32.1
20210725,S37000004,Planned,,Surgery,,36,43.5,-17.2
20210725,S37000005,Planned,,All,d,79,92.5,-14.6
20210725,S37000005,Planned,,Medical (excl. Cardiology & Cancer),,31,35.5,-12.7
20210725,S37000005,Planned,,Medical (incl. Cardiology & Cancer),,37,41.5,-10.8
20210725,S37000005,Planned,,Paediatrics (medical & surgical),,5,3.5,42.9
20210725,S37000005,Planned,,Paediatrics (medical),,5,3.5,42.9
20210725,S37000005,Planned,,Surgery,,32,38.5,-16.9
20210725,S37000006,Planned,,All,d,97,105,-7.6
20210725,S37000006,Planned,,Cancer,,9,4,125
20210725,S37000006,Planned,,Community,,15,11,36.4
20210725,S37000006,Planned,,Medical (excl. Cardiology & Cancer),,27,28.5,-5.3
20210725,S37000006,Planned,,Medical (incl. Cardiology & Cancer),,39,36.5,6.8
20210725,S37000006,Planned,,Paediatrics (medical & surgical),,9,6.5,38.5
20210725,S37000006,Planned,,Paediatrics (medical),,8,6.5,23.1
20210725,S37000006,Planned,,Surgery,,32,47.5,-32.6
20210725,S37000007,Planned,,All,d,55,90,-38.9
20210725,S37000007,Planned,,Medical (excl. Cardiology & Cancer),,12,16.5,-27.3
20210725,S37000007,Planned,,Medical (incl. Cardiology & Cancer),,19,23,-17.4
20210725,S37000007,Planned,,Paediatrics (medical & surgical),,6,11,-45.5
20210725,S37000007,Planned,,Paediatrics (medical),,6,10,-40
20210725,S37000007,Planned,,Surgery,,27,45,-40
20210725,S37000008,Planned,,All,d,17,33.5,-49.3
20210725,S37000008,Planned,,Surgery,,10,22.5,-55.6
20210725,S37000009,Planned,,All,d,67,84.5,-20.7
20210725,S37000009,Planned,,Medical (excl. Cardiology & Cancer),,16,24.5,-34.7
20210725,S37000009,Planned,,Medical (incl. Cardiology & Cancer),,20,29,-31
20210725,S37000009,Planned,,Paediatrics (medical & surgical),,8,2.5,220
20210725,S37000009,Planned,,Paediatrics (medical),,8,2,300
20210725,S37000009,Planned,,Surgery,,36,44.5,-19.1
20210725,S37000010,Planned,,All,d,41,61.5,-33.3
20210725,S37000010,Planned,,Cancer,,5,5,0
20210725,S37000010,Planned,,Medical (excl. Cardiology & Cancer),,6,11.5,-47.8
20210725,S37000010,Planned,,Medical (incl. Cardiology & Cancer),,11,18,-38.9
20210725,S37000010,Planned,,Surgery,,24,37,-35.1
20210725,S37000011,Planned,,All,d,39,62,-37.1
20210725,S37000011,Planned,,Medical (excl. Cardiology & Cancer),,12,16,-25
20210725,S37000011,Planned,,Medical (incl. Cardiology & Cancer),,14,21,-33.3
20210725,S37000011,Planned,,Surgery,,22,33.5,-34.3
20210725,S37000012,Planned,,All,d,150,207.5,-27.7
20210725,S37000012,Planned,,Cancer,,12,15,-20
20210725,S37000012,Planned,,Gynaecology,,12,13.5,-11.1
20210725,S37000012,Planned,,Medical (excl. Cardiology & Cancer),,35,49.5,-29.3
20210725,S37000012,Planned,,Medical (incl. Cardiology & Cancer),,49,70.5,-30.5
20210725,S37000012,Planned,,Paediatrics (medical & surgical),,8,8,0
20210725,S37000012,Planned,,Paediatrics (medical),,6,5.5,9.1
20210725,S37000012,Planned,,Surgery,,77,115.5,-33.3
20210725,S37000013,Planned,,All,d,86,109.5,-21.5
20210725,S37000013,Planned,,Cardiology,,5,4.5,11.1
20210725,S37000013,Planned,,Gynaecology,,5,4,25
20210725,S37000013,Planned,,Medical (excl. Cardiology & Cancer),,29,51,-43.1
20210725,S37000013,Planned,,Medical (incl. Cardiology & Cancer),,35,59,-40.7
20210725,S37000013,Planned,,Paediatrics (medical & surgical),,12,5.5,118.2
20210725,S37000013,Planned,,Paediatrics (medical),,12,5.5,118.2
20210725,S37000013,Planned,,Surgery,,34,41,-17.1
20210725,S37000016,Planned,,All,d,117,177,-33.9
20210725,S37000016,Planned,,Cardiology,,6,4.5,33.3
20210725,S37000016,Planned,,Community,,13,12,8.3
20210725,S37000016,Planned,,Gynaecology,,6,11,-45.5
20210725,S37000016,Planned,,Medical (excl. Cardiology & Cancer),,21,32.5,-35.4
20210725,S37000016,Planned,,Medical (incl. Cardiology & Cancer),,30,43,-30.2
20210725,S37000016,Planned,,Paediatrics (medical & surgical),,6,8.5,-29.4
20210725,S37000016,Planned,,Paediatrics (medical),,6,7.5,-20
20210725,S37000016,Planned,,Surgery,,62,102.5,-39.5
20210725,S37000017,Planned,,All,d,36,53,-32.1
20210725,S37000017,Planned,,Medical (excl. Cardiology & Cancer),,6,16,-62.5
20210725,S37000017,Planned,,Medical (incl. Cardiology & Cancer),,9,19,-52.6
20210725,S37000017,Planned,,Surgery,,26,25.5,2
20210725,S37000018,Planned,,All,d,32,49.5,-35.4
20210725,S37000018,Planned,,Cancer,,8,1.5,433.3
20210725,S37000018,Planned,,Medical (incl. Cardiology & Cancer),,11,12,-8.3
20210725,S37000018,Planned,,Surgery,,16,31.5,-49.2
20210725,S37000019,Planned,,All,d,38,61,-37.7
20210725,S37000019,Planned,,Medical (excl. Cardiology & Cancer),,8,11,-27.3
20210725,S37000019,Planned,,Medical (incl. Cardiology & Cancer),,12,14,-14.3
20210725,S37000019,Planned,,Surgery,,23,40,-42.5
20210725,S37000020,Planned,,All,d,38,65.5,-42
20210725,S37000020,Planned,,Cardiology,,6,1.5,300
20210725,S37000020,Planned,,Medical (excl. Cardiology & Cancer),,11,17,-35.3
20210725,S37000020,Planned,,Medical (incl. Cardiology & Cancer),,18,22,-18.2
20210725,S37000020,Planned,,Surgery,,20,38,-47.4
20210725,S37000022,Planned,,All,d,16,21,-23.8
20210725,S37000022,Planned,,Surgery,,12,11.5,4.3
20210725,S37000024,Planned,,All,d,96,132,-27.3
20210725,S37000024,Planned,,Gynaecology,,7,10.5,-33.3
20210725,S37000024,Planned,,Medical (excl. Cardiology & Cancer),,17,24.5,-30.6
20210725,S37000024,Planned,,Medical (incl. Cardiology & Cancer),,21,44,-52.3
20210725,S37000024,Planned,,Surgery,,65,72.5,-10.3
20210725,S37000025,Planned,,All,d,64,73.5,-12.9
20210725,S37000025,Planned,,Cardiology,,5,3,66.7
20210725,S37000025,Planned,,Community,,20,9.5,110.5
20210725,S37000025,Planned,,Medical (excl. Cardiology & Cancer),,6,16,-62.5
20210725,S37000025,Planned,,Medical (incl. Cardiology & Cancer),,11,23.5,-53.2
20210725,S37000025,Planned,,Surgery,,31,37.5,-17.3
20210725,S37000026,Planned,,All,d,7,14.5,-51.7
20210725,S37000027,Planned,,All,d,21,48.5,-56.7
20210725,S37000027,Planned,,Medical (incl. Cardiology & Cancer),,5,10.5,-52.4
20210725,S37000027,Planned,,Surgery,,15,36.5,-58.9
20210725,S37000028,Planned,,All,d,125,173.5,-28
20210725,S37000028,Planned,,Cancer,,10,7,42.9
20210725,S37000028,Planned,,Gynaecology,,5,6.5,-23.1
20210725,S37000028,Planned,,Medical (excl. Cardiology & Cancer),,16,31.5,-49.2
20210725,S37000028,Planned,,Medical (incl. Cardiology & Cancer),,27,45.5,-40.7
20210725,S37000028,Planned,,Paediatrics (medical & surgical),,40,41.5,-3.6
20210725,S37000028,Planned,,Paediatrics (medical),,40,37,8.1
20210725,S37000028,Planned,,Surgery,,53,80,-33.8
20210725,S37000029,Planned,,All,d,62,82,-24.4
20210725,S37000029,Planned,,Cardiology,,6,2,200
20210725,S37000029,Planned,,Medical (excl. Cardiology & Cancer),,19,30.5,-37.7
20210725,S37000029,Planned,,Medical (incl. Cardiology & Cancer),,27,34,-20.6
20210725,S37000029,Planned,,Surgery,,28,41,-31.7
20210725,S37000030,Planned,,All,d,61,87.5,-30.3
20210725,S37000030,Planned,,Gynaecology,,6,7.5,-20
20210725,S37000030,Planned,,Medical (excl. Cardiology & Cancer),,14,13,7.7
